x-entity,Anarchism,Antisemitism,Capitalism,Christianity,Communism,Conservatism,Democracy,Fascism,Feminism,Islamophobia,Left-wing politics,Liberalism,Marxism,Nationalism,Neo-Nazism,Protestantism,Right-wing politics,Secularism,Socialism,White supremacy
Diana DeGette (D),0.05826604620375101,0.05407586966150395,0.05627058496634136,0.04276236109862082,0.060936933562588225,0.06347532026419306,0.0776149922484548,0.060941887644096325,0.06191958975560907,0.0518660112133154,0.07056374150817543,0.0595320782040429,0.05146318476144288,0.0590705796590098,0.09204864428920688,0.05686227951090686,0.061847095601515224,0.05527867889416163,0.07494494636813287,0.052353227024442464
Jared Polis (D),0.0885256168021964,0.08504964088971692,0.07816438510536118,0.0570909070400526,0.07365590050512033,0.08266529238537425,0.08812249881366417,0.08216911983879897,0.06786116576757957,0.07948123075432789,0.0868399597292796,0.09259267998603174,0.06928585296894915,0.07945124338456158,0.11767043548549568,0.062312847584816485,0.08637900405135986,0.0858671912184944,0.08730463008933488,0.07610975551357299
Scott Tipton (R),0.08211198010441129,0.07486744116621698,0.07342222768552897,0.05370108430183993,0.07185796311667267,0.0852267049235087,0.0854526456578796,0.08677712706219093,0.06845587435018079,0.06414028674884162,0.08451954852599779,0.08946320273989097,0.060460569684824036,0.07263617602642343,0.10428160023509464,0.06384846772908451,0.10016334936205434,0.06112077874326481,0.09250455444506436,0.06595161213932271
Cory Gardner (R),0.07590027300206867,0.0715523542197911,0.06915169748556926,0.0496227818534537,0.06932266985422299,0.08041439979493739,0.09917797003971476,0.07909812272130504,0.06558722661814036,0.05896390955706723,0.08642377882462744,0.08282875729410702,0.059758645622333025,0.06516002632064287,0.09128303705390398,0.05662792525332577,0.08588361418510645,0.060260667672995184,0.08635640303326507,0.0616120021078576
Doug Lamborn (R),0.0765976676258767,0.08257068601310387,0.06676565693810392,0.060451592330016526,0.08027272904563479,0.1053381202621066,0.07795454959528025,0.091668998109566,0.05499496642928195,0.0650506467499525,0.09018809831961576,0.08921305849232886,0.0626549729466735,0.09178328487127203,0.12474121590901285,0.07270233721275332,0.09472633276149764,0.06480927151237725,0.10220740456732497,0.08971359999409377
Mike Coffman (R),0.0827159326117646,0.07048978579765197,0.0730803887619477,0.051566461255248185,0.07911015524369125,0.09604809032147094,0.09004539447078283,0.09515023635124717,0.06712460744918701,0.061681940189098936,0.08649142250084496,0.09261967197088096,0.0607872916639283,0.08052131677663682,0.10956477145353603,0.06269686652000725,0.0987689529535188,0.0798740280106721,0.09797798120470176,0.07944832982309816
Ed Perlmutter (D),0.07963468664205701,0.07210084595151217,0.06434916862553176,0.05991761565580444,0.0740354948140605,0.06834736953846966,0.0756984315477265,0.07307903020827439,0.05508762538184458,0.059240695688309086,0.0867548402662416,0.07390172406539644,0.06139296693012732,0.07196822371683367,0.09698410912208992,0.06338468118068273,0.06425914536843781,0.05752804907341374,0.0926356155517255,0.06008730421141921
John Larson (D),0.09324154001635453,0.07079105662034088,0.0762528904177361,0.05400881930935625,0.07660988457022694,0.09683179425613,0.08290080840229355,0.07754674341338821,0.062458131074567866,0.058723367656212624,0.09440632245187214,0.09679989286541646,0.06372213496884037,0.07473513803563829,0.09497947938436414,0.06458035902943883,0.08200453954014351,0.07040492816482051,0.10114991696401801,0.08299176411612992
Rosa DeLauro (D),0.09486093096473634,0.07108439210909315,0.0751693253110436,0.0627812300175708,0.06811603876916933,0.07588893351230648,0.0835050835146607,0.0801307427299461,0.07702000779412631,0.06053820025553705,0.07550410302942624,0.08059555747317372,0.057411910833671566,0.06949005634671122,0.1059141060061678,0.07345795229587766,0.06869584925985052,0.06325132739245798,0.0871064399693062,0.05968209117546019
Jim Himes (D),0.09341815484425547,0.07666988313797014,0.08399294401392972,0.07412862811112962,0.07337693607812956,0.08070006465174476,0.07849137642237126,0.09035208945641088,0.054146292834396655,0.0572118100528301,0.09904687835480472,0.07930170183864974,0.05763159290800007,0.0732497966134138,0.1101818704037065,0.08438250724840772,0.08563143510133228,0.06391876902903168,0.09994493411023206,0.059787328626298014
Chris Murphy (D),0.0818130566234742,0.08410709898297349,0.07023509506379895,0.059281154543372586,0.07443916744214378,0.0964793153626779,0.08017635192554395,0.09157559118240237,0.06627633141860029,0.0766760524883144,0.08591816765801033,0.10006024176977353,0.06934359052159081,0.0915865771445704,0.10856154672178092,0.08590034478996078,0.09214464724002973,0.06871480043242442,0.10439181273029577,0.07965273074812204
Corrine Brown (D),0.08929972954296403,0.0865478939035893,0.06476957298211511,0.052917660472381466,0.07058235789776407,0.08817223966815242,0.08045213392809263,0.09436655139145553,0.08033792234281373,0.0823635747335579,0.10553490245589707,0.07491948674684229,0.05360164460001566,0.0829666646403184,0.13963721716810926,0.06471870977043469,0.09004545295127804,0.06129259796836425,0.08820922578524151,0.08878178290662711
Ander Crenshaw (R),0.07360944391906504,0.06754040658567143,0.06100307830036821,0.04964669729695567,0.07172226982854407,0.08949860208106596,0.07682092385311061,0.07966073555551606,0.045499078319015104,0.057996328042104,0.07163139608205017,0.07575827969523538,0.049585332473470564,0.06572982935806794,0.09271288491386584,0.06050370021013433,0.0794432545748297,0.06446790733465425,0.09183630232427678,0.06618501049861751
Rich Nugent (R),0.06225029244593775,0.056270658386573455,0.05476138747899999,0.0504706576208596,0.06276625083263794,0.07424751007110801,0.06118564371136559,0.0690955787356472,0.05236097333442367,0.05500335757983611,0.07049100538484858,0.060494204569716874,0.046381818276094805,0.055803473472013934,0.09630991767058836,0.0579304030578144,0.06706061499645705,0.05862225725107681,0.07130341712851151,0.053455625246306815
Cliff Stearns (R),0.07615976420716399,0.06724522994170444,0.06943270542816203,0.057230432986893724,0.06947656371434098,0.0819955914929333,0.07006092534010715,0.08706157489675559,0.05384397208542609,0.0569318420691587,0.0702616968610853,0.07419433973521243,0.05430493709965418,0.07703935118747884,0.10691263209485632,0.06907952030268813,0.07727645785931958,0.06386461180188092,0.08598979615214705,0.07960672252818796
John Mica (R),0.0829708332433566,0.06198112203425789,0.06911419342109093,0.05136386328764082,0.06166124559239487,0.06800561965384012,0.06812878305612036,0.0745349445639252,0.05319676411847158,0.05444566202616427,0.0759662579190584,0.07986983469720874,0.06404754431367474,0.06432783324331748,0.08962752160851263,0.057873076694944126,0.06833303975920985,0.0514892104104952,0.07052856634274142,0.05010142685867598
Daniel Webster (R),0.11819994011197713,0.0820669049663247,0.09280403993319056,0.0819817288697024,0.10735469278777596,0.11699223213293658,0.0985810136358422,0.11993430065106105,0.06112583548449482,0.08162555751409341,0.12354805476022247,0.12333104710539798,0.08202751924766995,0.12857290012713515,0.13681702092985745,0.10917212122320316,0.11298431324539722,0.09223956493945948,0.12366951233618595,0.1039462306743022
