x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Randy Hultgren (R);0.07305080974288349;0.06306167825020438;0.06364936362983598;0.048449633652222907;0.061878709344848196;0.08862952570331625;0.09107929502044468;0.07757541118875752;0.07572765217979016;0.06121624382223688;0.07486824735526101;0.07546904151222729;0.05540951330663246;0.0645915292508629;0.08797606814780154;0.056978619922795334;0.0920247630758416;0.0651713136988758;0.09511822905128345;0.05959216084563982
Don Manzullo (R);0.08849070014041224;0.08119602977005413;0.0731512217996915;0.063880416816969;0.07356796357897664;0.11289838020720874;0.07763500010428746;0.09392361661000712;0.05608338895125227;0.065732047353644;0.08824303826713474;0.090345485850642;0.06029252574123443;0.08260085951101559;0.12335989684718443;0.07345671317384578;0.09818940653223386;0.06579800470673813;0.0983493609996038;0.0654966458683043
Bobby Schilling (R);0.09207269075568744;0.09265759703767112;0.06649001351845579;0.056676263480669946;0.07475239494718673;0.09828655177600845;0.07832907236627408;0.09604062466782738;0.06824649108924208;0.08200274907915703;0.08892977778042113;0.0804372474663762;0.06167767567339398;0.07763886935988541;0.1180231006199701;0.06843947790888912;0.0889119506358914;0.06384220397766996;0.09888547878860238;0.08576506446951204
Aaron Schock (R);0.08155683323255569;0.09327790939143993;0.0721401185153879;0.06478567462907919;0.07108903590842978;0.09392431873268961;0.0801770469895199;0.08835993653073472;0.0693561440248004;0.08496567934561985;0.09415775585808439;0.0901391634024165;0.07453464811046187;0.07680284333545262;0.11200722852216477;0.07645366616946182;0.08377382763764055;0.07712369409557406;0.10356796017568602;0.08276214643444604
John Shimkus (R);0.07441680400960007;0.07124068416091706;0.06505104713627952;0.06120066773979839;0.06967362914267387;0.08356251077549996;0.08882301379519279;0.0836361073439813;0.06608580957646276;0.0568989684016349;0.09549473488795657;0.08167330882897217;0.05516210972577959;0.07482049623797685;0.10170441144362385;0.07285394443519214;0.08148872673267751;0.06073336435150524;0.08897020836633476;0.059821291717815875
Pete Visclosky (D);0.07529629832381443;0.055487705952668796;0.07194755894266852;0.04675950219105808;0.05434995157142374;0.055208339942471936;0.06930673624668043;0.05640949280746137;0.04311351041943526;0.05189103903990753;0.05534944135702557;0.057788259906917494;0.04744896322721606;0.05680679004846839;0.0870009489616961;0.053883117207089264;0.052534099817599586;0.050286998018813145;0.06971251481345343;0.07075343852725688
Joe Donnelly (D);0.07249599281068081;0.08052445039504118;0.0751925982591819;0.05135920672460585;0.07151446965597084;0.09292245996454312;0.07473448497204246;0.0830794150345741;0.060108743396226405;0.07090001970067636;0.09790820975907015;0.07676231742167303;0.06717864325530626;0.07760927218348415;0.10145491779786622;0.061231589164555233;0.09090525833327232;0.0565640084970202;0.08508358271425327;0.06844195588869906
Marlin Stutzman (R);0.07411283420187956;0.06354012504898078;0.05807676090338383;0.06310076614344676;0.06647030811283158;0.07930667061088488;0.08300149484291679;0.07893921593682807;0.05132229449976705;0.05479426329233948;0.06880941801410811;0.07233030468853581;0.04860124601061254;0.06797296285647152;0.08631766895593858;0.07265430769617831;0.07540300018779306;0.06309740610341646;0.08255276364789375;0.05908787574409114
Todd Rokita (R);0.08206849380523083;0.08305877414886176;0.06833830873995435;0.05578982113189757;0.07037892868820576;0.08319519212046876;0.08322539549680319;0.07969990028487955;0.06887086008403467;0.08058658672871297;0.07472671137426644;0.07740570462806268;0.055656394345079366;0.07120437620015188;0.10042163060611316;0.06262005473213218;0.08692499272496243;0.0701143731286879;0.08649436625122799;0.08398348750002871
Dan Burton (R);0.07292738218063018;0.07773057879087841;0.07143113995053493;0.06946247028070582;0.06340314367623737;0.09159458267413728;0.07277557562617108;0.08372576925676653;0.04944573361058551;0.06616156850496169;0.07935034135925495;0.07123754360004862;0.05935569740178613;0.08069161303684844;0.10803697678769268;0.07427491628393407;0.08432562608672098;0.059437559952253013;0.08029227506919237;0.07937902188299521
Mike Pence (R);0.10711362332514056;0.09132050211409178;0.10559105817214164;0.08287138588933966;0.09348461604687314;0.11799265665198846;0.09715238714287229;0.1059108698475745;0.07460618761420602;0.09713838404668831;0.11339637242849726;0.11517725010725828;0.08028237410426475;0.10006760123713095;0.12714386578425024;0.09231130438051877;0.11533865165886441;0.09081102861434401;0.11874471872923109;0.093932914880637
Larry Bucshon (R);0.07413705282702028;0.06268878358702898;0.0608041576568613;0.05695445357252899;0.06202669028271873;0.08796454084684975;0.06729861901533776;0.076955577217622;0.06743752682010853;0.05582080152148745;0.06934090940777406;0.07267579084599898;0.051634283487912984;0.06879482907965911;0.09468295803506395;0.06575102739357921;0.08560324537562783;0.06390243847447799;0.07909989703830365;0.06679336370627299
Todd Young (R);0.09502840318616519;0.08630325944111857;0.07835586836411153;0.06060617456875056;0.088572802138817;0.12759696202734513;0.0802786807776695;0.09888611492443565;0.06834734780768596;0.07047704454895036;0.10029558199867933;0.10874558470579623;0.07538080872273502;0.091938894893377;0.11847608384085312;0.0744555568579513;0.10219804299761938;0.0750519079391837;0.10003525559762912;0.07400488810336586
Bruce Braley (D);0.0670513063740667;0.06625839377988589;0.05950817091186662;0.047857486645209404;0.058913733517706346;0.0736393673202911;0.05989826754408932;0.07490030987767671;0.0488775293031086;0.05375600662738454;0.06063857111792523;0.06839631419650846;0.05397505838221987;0.06266148595769262;0.09411105024579253;0.05562863421231853;0.067844083346576;0.04949515151882129;0.07204195928151183;0.06618428425123149
David Loebsack (D);0.07898866493691097;0.07489717513380856;0.06566400350299582;0.05269638307180419;0.07374517611672438;0.10131958724765625;0.08186943782447559;0.07912802405042484;0.056016093422657905;0.055392090733147034;0.08143839453749314;0.0918238949868699;0.06126057915263413;0.0795552100015819;0.12279155828505027;0.06401796753632472;0.0849770965415607;0.06312659357450662;0.10254898248763841;0.05928492579398751
Leonard Boswell (D);0.08282180407988549;0.07800085584183952;0.0754278912914203;0.06258697526841595;0.07638428007276556;0.08688307150890022;0.08407319572355712;0.08860936323159627;0.05469850552053509;0.05741551757565383;0.08765491132657952;0.07456573970074928;0.056240228796163624;0.08169536733424866;0.12741680046270393;0.06698328351328751;0.08798843154633554;0.06984672944920542;0.09488712360892976;0.07768808982318225
