x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Jan Schakowsky (D);0.04632964764523131;0.03130613400462716;0.05319298831274567;0.029836400229081347;0.032436607926014674;0.03030404671408903;0.03242395000848024;0.03094432312475242;0.034086000199878494;0.03306913889256548;0.03237605868371459;0.03262914144794119;0.03293328840765932;0.03263977319305728;0.0597338143473071;0.02932156320453287;0.058169124810350206;0.03437275275850853;0.03369952023435516;0.03345094933454396
Bob Dold (R);0.03047074574663427;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.045945365613438156;0.03242395000848024;0.047433396065554;0.047400460120954196;0.03306913889256548;0.03237605868371459;0.036068156185832395;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.03345094933454396
Adam Kinzinger (R);0.03047074574663427;0.03130613400462716;0.04823000717515685;0.0443212663848934;0.04644656101697109;0.045945365613438156;0.03242395000848024;0.04818654564785153;0.034086000199878494;0.03306913889256548;0.03237605868371459;0.0365740036280024;0.04822844522601323;0.04839308291990114;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.05019787946219848
Jerry Costello (D);0.03047074574663427;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.03030404671408903;0.03242395000848024;0.03094432312475242;0.034086000199878494;0.03306913889256548;0.03237605868371459;0.045058703279388115;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.0314496764138094;0.03437275275850853;0.03369952023435516;0.03345094933454396
Judy Biggert (R);0.04632964764523131;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.05205731972561408;0.045945365613438156;0.03242395000848024;0.047433396065554;0.034086000199878494;0.03306913889256548;0.03237605868371459;0.03262914144794119;0.03293328840765932;0.03263977319305728;0.057024310117317976;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.03345094933454396
Randy Hultgren (R);0.04632964764523131;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.045945365613438156;0.055506768605343364;0.047433396065554;0.05386980051003455;0.03306913889256548;0.03237605868371459;0.0365740036280024;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.05291080415851928;0.03345094933454396
Don Manzullo (R);0.03047074574663427;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.045945365613438156;0.03242395000848024;0.047433396065554;0.034086000199878494;0.03306913889256548;0.03237605868371459;0.0394404815022857;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.03345094933454396
Bobby Schilling (R);0.04632964764523131;0.05439773260373426;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.045945365613438156;0.03242395000848024;0.047433396065554;0.05432127323275821;0.05940932989890558;0.03237605868371459;0.0357492813634514;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.059120324978860904
Aaron Schock (R);0.03047074574663427;0.05426733827692768;0.03231048579610692;0.042881206868649525;0.032436607926014674;0.045945365613438156;0.03242395000848024;0.047433396065554;0.052632706351759345;0.059253837017882977;0.050382008591286685;0.05017801896356751;0.04972958046480386;0.03263977319305728;0.035746394921499815;0.04561205210543602;0.04863123223184865;0.05282079190893122;0.04778056384450634;0.05896633929089982
John Shimkus (R);0.03047074574663427;0.03130613400462716;0.03231048579610692;0.029836400229081347;0.032436607926014674;0.045945365613438156;0.04804170478862882;0.047433396065554;0.05189162927719934;0.03306913889256548;0.05397606862263074;0.036068156185832395;0.03293328840765932;0.03263977319305728;0.035746394921499815;0.02932156320453287;0.04863123223184865;0.03437275275850853;0.03369952023435516;0.03345094933454396
Pete Visclosky (D);0.05328682249292547;0.03217843302394511;0.05319298831274567;0.03232255121883128;0.033094941727115745;0.03128894756566647;0.03482421261953488;0.03197198811349514;0.032522346616008294;0.03518483939768546;0.030953286209133048;0.034133848697855615;0.03153378460909934;0.03547491083388915;0.035162534357475676;0.0320519283426696;0.032511757206976646;0.0353365300945003;0.03378428184526132;0.055392390285108346
Joe Donnelly (D);0.034193502442244963;0.05064835584361478;0.04823000717515685;0.03232255121883128;0.04644656101697109;0.045945365613438156;0.03482421261953488;0.04818654564785153;0.03627645159880715;0.05496549674713789;0.06351480267107452;0.034133848697855615;0.05185094500455465;0.04839308291990114;0.035162534357475676;0.0320519283426696;0.055767063146521835;0.0353365300945003;0.03378428184526132;0.05019787946219848
Marlin Stutzman (R);0.034193502442244963;0.03217843302394511;0.034154840586017976;0.04679394608153203;0.033094941727115745;0.045945365613438156;0.03482421261953488;0.047433396065554;0.03762038632133034;0.03323902764724397;0.030953286209133048;0.034133848697855615;0.03153378460909934;0.03547491083388915;0.03581926484113585;0.05006489254084655;0.04863123223184865;0.0353365300945003;0.03378428184526132;0.03383678886002623
Todd Rokita (R);0.04632964764523131;0.05439773260373426;0.034154840586017976;0.03232255121883128;0.033094941727115745;0.045945365613438156;0.03482421261953488;0.047433396065554;0.05432127323275821;0.05940932989890558;0.030953286209133048;0.034133848697855615;0.03153378460909934;0.03547491083388915;0.03217376643653725;0.0320519283426696;0.04863123223184865;0.0353365300945003;0.03378428184526132;0.059120324978860904
Dan Burton (R);0.034193502442244963;0.050300761403861464;0.0507207610146066;0.044387915714246766;0.033094941727115745;0.045945365613438156;0.03482421261953488;0.050672696822954215;0.03447916748130707;0.044438900925670835;0.04941482574900313;0.034133848697855615;0.04720023841241957;0.05189391659941946;0.03702903736769976;0.043724101848558135;0.05204208519389885;0.0353365300945003;0.03378428184526132;0.0529017318741542
Mike Pence (R);0.05846427282023123;0.04828886132869184;0.05506905301872576;0.04487888157358331;0.04869673669751796;0.05419673875542149;0.05614058495273102;0.055012399086770435;0.047400460120954196;0.06850897383628911;0.05445734499939942;0.05501450251308085;0.05447591496722927;0.055281758268990774;0.052356968909375995;0.04787899391915265;0.05663012918283255;0.05550690118872238;0.05805083297092111;0.05431254565270343
Larry Bucshon (R);0.04632964764523131;0.03217843302394511;0.034154840586017976;0.03232255121883128;0.033094941727115745;0.045945365613438156;0.03482421261953488;0.047433396065554;0.054843646145073414;0.03563780038798225;0.030953286209133048;0.034133848697855615;0.03153378460909934;0.03547491083388915;0.03746235335250784;0.0320519283426696;0.04863123223184865;0.0353365300945003;0.03378428184526132;0.03383678886002623
Todd Young (R);0.034193502442244963;0.03806555074271779;0.03668314687556619;0.03232255121883128;0.051399470834999135;0.045945365613438156;0.038391347470517825;0.047433396065554;0.047400460120954196;0.040453522441275376;0.044901731377057066;0.037257453618470236;0.038740850392802256;0.04405108039791826;0.04037485607354959;0.0320519283426696;0.04863123223184865;0.0458890561481901;0.03378428184526132;0.040684283398346906
